year,team_id,market,name,id,full_name,first_name,last_name,position,primary_position,sr_id,games_played,games_started,minutes,field_goals_made,field_goals_att,field_goals_pct,two_points_made,two_points_att,two_points_pct,three_points_made,three_points_att,three_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,assists_turnover_ratio,steals,blocks,personal_fouls,tech_fouls,points,flagrant_fouls,ejections,foulouts,true_shooting_att,true_shooting_pct,efficiency,points_off_turnovers,points_in_paint,points_in_paint_made,points_in_paint_att,points_in_paint_pct,effective_fg_pct,double_doubles,triple_doubles,fouls_drawn,offensive_fouls,fast_break_pts,fast_break_att,fast_break_made,fast_break_pct,coach_ejections,second_chance_pct,second_chance_pts,second_chance_att,second_chance_made,minus,plus,coach_tech_fouls,off_rebounds,def_rebounds,name_suffix,combined,2K_ratings,Salary,height,weight,experience,birthdate,rookie_year,SalaryCap,All_Nba,All_Nba_team,team_changes,age
2017,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles,Lakers,955fe0fb-3ca2-49c0-9a19-922d8349f13c,Gary Payton II,Gary,Payton II,G,PG,sr:player:1071000,23,6,9.613043478260868,1.3047826086956522,3.218695652173913,0.4040434782608696,1.0443478260869563,2.132608695652174,0.495304347826087,0.2608695652173913,1.086086956521739,0.23443478260869566,0.17347826086956522,0.1317391304347826,0.3934782608695653,0.4278695652173913,13,31,1.9126086956521744,0.9434782608695652,0.3026086956521739,3.0,0.3026086956521739,0.12782608695652173,1.305217391304348,0,2.9782608695652177,0.0,0.0,0.0,3.3908695652173915,0.4417826086956522,3.784347826086956,0.6482608695652173,1.911304347826087,0.9582608695652174,1.8278260869565215,0.5260869565217392,0.44265217391304346,1,0,0.21782608695652175,0.0,0.3443478260869565,0.3913043478260869,0.17478260869565218,0.44782608695652176,0.0,0.5706521739130435,0.5669565217391305,0.5213043478260869,0.25956521739130434,243.6086956521739,249.8695652173913,0.0,0.5643478260869565,1.3478260869565215,II,Gary Payton II2017,68.0,,75.0,190.0,0.0,1992-12-01,,"$99,093,000",,,1,24.0
2017,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles,Lakers,ad389979-d1d5-4f26-ad64-3e516b3373a3,Larry Nance Jr.,Larry,Nance,F-C,PF,sr:player:852066,66,26,21.563636363636366,3.638181818181818,6.256363636363636,0.5824545454545454,3.6109090909090913,6.075454545454545,0.5936363636363636,0.027272727272727275,0.18363636363636365,0.20454545454545453,0.2909090909090909,1.3790909090909091,2.073636363636364,0.664,161,291,6.847272727272728,1.2545454545454544,0.7763636363636364,1.7936363636363637,1.3309090909090908,0.5781818181818181,2.6063636363636364,1,8.709090909090909,0.0,0.0,0.0,7.172727272727274,0.606,14.593636363636366,1.5927272727272728,6.18,3.091818181818182,4.74090909090909,0.652,0.5848181818181818,11,0,2.1527272727272733,0.2836363636363637,1.0872727272727272,0.6363636363636364,0.4836363636363637,0.7189090909090909,0.0,0.5817272727272726,1.9836363636363636,1.4872727272727273,0.8672727272727272,1688.8181818181818,1682.909090909091,0.0,2.439090909090909,4.408181818181818,Jr.,Larry Nance Jr.2017,77.0,2272391.0,79.0,245.0,2.0,1993-01-01,,"$99,093,000",,,0,24.0
2017,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles,Lakers,bda5388e-a657-4e2c-8e12-6ed474518d25,Isaiah Thomas,Isaiah,Thomas,G,PG,sr:player:607716,32,15,26.940625,4.9090625,13.153125,0.3726875,3.189375,7.27875,0.438375,1.7196875,5.8743750000000015,0.2923125,1.3450000000000002,3.65375,4.094375,0.89615625,17,50,2.0965625,4.765625,2.9690625,1.6121875,0.4671875,0.0928125,1.8134375,8,15.178125,0.06468750000000001,2.0,0.0,14.9565625,0.50734375,10.969375,2.3131250000000003,4.3746875,2.185,4.9993750000000015,0.4363125,0.4381875,0,0,3.6540625,0.09375,2.345,2.063125,0.905625,0.41653125,0.0,0.4856875000000001,1.6259375,1.22125,0.5975,1061.5,1007.71875,0.0,0.53375,1.5628125000000002,,Isaiah Thomas2017,80.0,6261395.0,69.0,185.0,6.0,1989-02-07,,"$99,093,000",,,2,28.0
2017,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Houston,Rockets,c1189e9c-3b45-4552-b731-e0ff544bc1bd,Brandan Wright,Brandan,Wright,F-C,PF,,28,1,13.65,2.1060714285714286,3.6460714285714286,0.57925,2.1060714285714286,3.6460714285714286,0.57925,0.0,0.0,0.0,0.2507142857142857,0.7521428571428572,1.1764285714285714,0.6132857142857143,33,62,3.388571428571429,0.4821428571428572,0.28928571428571426,1.571785714285714,0.4628571428571429,0.9325,1.1389285714285715,0,4.964285714285714,0.0,0.0,0.0,4.157142857142857,0.5975714285714285,7.967142857142856,0.7810714285714286,4.0,2.0,3.3567857142857145,0.5956428571428571,0.57925,0,0,0.9257142857142856,0.038571428571428576,0.7849999999999999,0.43107142857142855,0.3539285714285714,0.8244999999999999,0.0,0.5429285714285714,1.0742857142857145,0.7107142857142856,0.3925,695.6785714285713,727.8214285714287,0.0,1.1832142857142858,2.215,,Brandan Wright2017,,490461.0,82.0,235.0,9.0,1987-10-05,,"$99,093,000",,,3,30.0
2017,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,84215e01-6108-4fd0-9a11-19e9518ab378,Noah Vonleh,Noah,Vonleh,F-C,PF,sr:player:607838,54,16,16.18888888888889,1.9216666666666664,4.333333333333334,0.4600555555555556,1.5544444444444443,3.111111111111111,0.5,0.3711111111111111,1.2222222222222223,0.3201666666666667,0.3138888888888889,0.6688888888888889,1.0761111111111108,0.6405000000000001,70,241,5.76,0.6333333333333333,0.5705555555555556,1.041111111111111,0.3511111111111111,0.3144444444444445,1.2583333333333333,0,4.883333333333334,0.0,0.0,1.0,4.8055555555555545,0.5200555555555555,8.552777777777777,0.5161111111111111,2.5544444444444445,1.2772222222222225,2.408333333333333,0.5338333333333334,0.4914444444444445,3,0,1.0927777777777778,0.12777777777777774,0.11166666666666666,0.09333333333333334,0.03888888888888889,0.15555555555555556,0.0,0.5838888888888889,1.1655555555555557,0.8355555555555556,0.46,950.7222222222223,931.0,0.0,1.2972222222222225,4.462777777777778,,Noah Vonleh2017,71.0,,82.0,257.0,3.0,1995-08-24,2014.0,"$99,093,000",,,2,22.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,ebb50069-6fdf-4c07-9a21-a63d5c814536,Kevon Looney,Kevon,Looney,F,PF,sr:player:852188,66,4,13.8,1.7,2.92,0.58,1.68,2.85,0.59,0.02,0.08,0.2,0.33,0.64,1.17,0.545,83,132,3.26,0.6,0.47,1.35,0.52,0.85,1.61,0,4.0,0.0,0.0,0.0,3.44,0.588,7.08,0.58,3.09,1.55,2.52,0.614,0.583,0,0,0.97,0.14,0.33,0.18,0.14,0.75,0.0,0.636,0.91,0.67,0.42,1994.0,2116.0,0.0,1.26,2.0,,Kevon Looney2017,71.0,1471382.0,81.0,222.0,2.0,1996-02-06,,"$99,093,000",,,0,21.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,9484b30a-4e6e-4307-8b42-12fa141dee17,Quinn Cook,Quinn,Cook,G,PG,sr:player:852110,33,18,22.4,3.7,7.64,0.484,2.3,4.48,0.514,1.39,3.15,0.442,0.48,0.67,0.76,0.88,10,72,2.48,2.7,0.97,2.78,0.36,0.03,1.79,0,9.5,0.03,0.0,1.0,7.97,0.593,10.03,1.97,2.67,1.33,2.61,0.512,0.575,0,0,0.79,0.09,2.06,1.33,0.82,0.614,0.0,0.25,0.33,0.48,0.12,1655.0,1616.0,0.0,0.3,2.18,,Quinn Cook2017,74.0,1544951.0,73.0,180.0,0.0,1993-03-23,2016.0,"$99,093,000",,,1,24.0
2017,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Detroit,Pistons,b23917d2-bb0d-49fa-a384-80d994561d0c,Avery Bradley,Avery,Bradley,G,SG,sr:player:608100,46,46,31.15217391304348,5.634347826086956,13.587391304347825,0.4173478260869565,4.0047826086956535,9.174347826086958,0.43865217391304345,1.6308695652173912,4.413043478260869,0.3457826086956522,1.1521739130434785,1.3734782608695653,1.7821739130434782,0.7939130434782609,22,94,2.5221739130434786,2.0608695652173914,2.1995652173913043,0.9539130434782608,1.1082608695652172,0.17869565217391306,2.0,1,14.243478260869566,0.0,0.0,0.0,14.370869565217392,0.4963478260869566,9.543478260869566,2.8691304347826088,5.129999999999999,2.5656521739130427,5.2873913043478264,0.4866521739130434,0.4750434782608695,0,0,1.9178260869565216,0.08695652173913042,1.7826086956521738,1.4391304347826086,0.8086956521739129,0.5600434782608695,0.0,0.5982608695652174,1.5260869565217392,1.0647826086956522,0.6352173913043477,2488.0,2378.826086956521,0.0,0.4826086956521739,2.0482608695652167,,Avery Bradley2017,77.0,8808989.0,75.0,180.0,7.0,1990-11-26,,"$99,093,000",,,1,26.0
2017,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,Washington,Wizards,91ac13f8-e8d3-4902-b451-83ff32d2cf28,Ramon Sessions,Ramon,Sessions,G,PG,,28,3,13.978571428571426,1.502857142857143,4.181785714285714,0.35850000000000004,1.2142857142857144,3.251428571428572,0.3736071428571429,0.2839285714285714,0.9303571428571428,0.2987857142857143,0.2889285714285714,1.5682142857142858,2.033928571428571,0.7796428571428571,6,32,1.3532142857142857,2.7428571428571433,1.0696428571428571,2.619642857142857,0.5025,0.07464285714285715,1.0371428571428571,0,4.878571428571429,0.0,0.0,0.0,5.072857142857141,0.4726428571428571,5.3235714285714275,0.8610714285714285,2.1446428571428573,1.0696428571428571,2.9253571428571434,0.3655714285714286,0.3925,0,0,1.6425,0.03714285714285714,0.39107142857142857,0.24642857142857144,0.14464285714285716,0.4285714285714286,0.0,0.2692857142857143,0.3582142857142857,0.3957142857142857,0.10678571428571428,453.1428571428571,410.46428571428567,0.0,0.21392857142857144,1.1439285714285714,,Ramon Sessions2017,,,75.0,190.0,11.0,1986-04-11,,"$99,093,000",,,2,31.0
2017,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,New York,Knicks,66156be8-6202-40bd-bdc2-014a46bee28f,Doug McDermott,Doug,McDermott,F,SF,sr:player:607618,81,4,21.813580246913578,2.929753086419753,6.268148148148147,0.4657777777777778,1.7896296296296297,3.601604938271605,0.4975925925925926,1.1333333333333333,2.666543209876543,0.4213456790123457,0.3364197530864197,0.7909876543209877,0.9985185185185184,0.7877407407407406,40,160,2.472098765432099,0.9641975308641976,0.6938271604938271,1.421851851851852,0.2345679012345679,0.19753086419753085,1.5065432098765432,0,7.777777777777778,0.013580246913580249,0.0,0.0,6.7141975308641975,0.5777283950617285,7.405308641975307,1.147037037037037,2.9403703703703705,1.4667901234567902,2.5277777777777777,0.5815555555555556,0.5554444444444444,0,0,0.8869135802469135,0.07320987654320989,0.7659259259259259,0.4569135802469136,0.26160493827160497,0.5115061728395062,0.0,0.4469135802469136,0.9753086419753084,0.7655555555555555,0.37123456790123455,2139.0370370370374,2098.1604938271607,0.0,0.4940740740740741,1.9780246913580248,,Doug McDermott2017,73.0,3294994.0,79.0,225.0,3.0,1992-01-03,,"$99,093,000",,,1,25.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,44231f84-c69d-440d-9287-e210d4ce1672,Damian Jones,Damian,Jones,C,C,sr:player:996313,15,0,5.9,0.73,1.47,0.5,0.73,1.47,0.5,0.0,0.0,0.0,0.2,0.2,0.33,0.6,5,9,0.93,0.1,0.27,0.5,0.07,0.2,0.93,0,1.7,0.0,0.0,0.0,1.61,0.517,1.87,0.27,1.33,0.67,1.13,0.588,0.5,0,0,0.67,0.13,0.13,0.07,0.07,1.0,0.0,1.0,0.27,0.13,0.13,180.0,180.0,0.0,0.33,0.6,,Damian Jones2017,69.0,1312611.0,83.0,245.0,1.0,1995-06-30,2016.0,"$99,093,000",,,0,22.0
2017,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles,Lakers,03d77214-5780-4715-8df2-13de3af5ea2d,Jordan Clarkson,Jordan,Clarkson,G,SG,sr:player:607936,81,2,23.319753086419748,5.308148148148146,11.774567901234569,0.4507654320987655,3.927901234567901,7.849135802469134,0.4984320987654321,1.3802469135802469,3.9254320987654316,0.35269135802469137,0.631604938271605,1.8762962962962964,2.344814814814815,0.8001851851851852,57,160,2.6785185185185183,2.7469135802469133,1.5653086419753086,1.7093827160493826,0.7192592592592593,0.07728395061728395,1.321358024691358,4,13.843209876543211,0.0,1.0,0.0,12.808888888888886,0.5434074074074073,11.568395061728394,2.1630864197530864,5.4846913580246905,2.7406172839506167,5.084074074074074,0.5355185185185185,0.510753086419753,1,0,1.9012345679012344,0.12037037037037038,1.789259259259259,1.1955555555555557,0.7388888888888889,0.6267901234567901,0.0,0.5441604938271605,1.4311111111111108,1.0876543209876544,0.5824691358024691,2328.925925925926,2306.6913580246915,0.0,0.7020987654320987,1.97641975308642,,Jordan Clarkson2017,76.0,12500000.0,76.0,194.0,3.0,1992-06-07,,"$99,093,000",,,0,25.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,f01d5d8d-f949-437a-a23f-3835c0939ced,Chris Boucher,Chris,Boucher,F,PF,sr:player:1167932,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,Chris Boucher2017,66.0,,81.0,200.0,0.0,1993-01-11,,"$99,093,000",,,0,24.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,5e5099d1-4a58-43f2-8d03-f2ae5dd49337,Draymond Green,Draymond,Green,F,PF,sr:player:608020,70,70,32.7,4.01,8.84,0.45399999999999996,2.91,5.19,0.562,1.1,3.66,0.301,0.47,1.91,2.47,0.775,75,460,7.64,7.3,2.89,2.51,1.34,1.3,2.64,15,11.0,0.0,3.0,0.0,9.93,0.556,20.31,1.77,5.37,2.69,4.46,0.603,0.516,23,3,2.53,0.21,2.1,1.23,0.81,0.6629999999999999,0.0,0.431,1.03,0.93,0.4,5152.0,5464.0,0.0,1.07,6.57,,Draymond Green2017,87.0,17469565.0,78.0,230.0,6.0,1990-03-04,,"$99,093,000",,,0,27.0
2017,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,8d3acdd5-9b5a-4d69-9912-de42d979c31a,Kay Felder,Kay,Felder,G,PG,,16,0,8.775,1.31375,4.37125,0.296375,1.06,3.18875,0.33299999999999996,0.25375,1.19125,0.19425,0.25375,0.69125,0.7525,0.8023750000000001,3,15,1.125,1.225,0.99875,1.16375,0.18375,0.06125000000000001,0.69125,0,3.5375,0.0,0.0,0.0,4.7037499999999985,0.369,2.05875,0.315,1.12875,0.56,1.5599999999999998,0.342125,0.322625,0,0,0.9975,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.375,226.125,0.0,0.18625,0.93875,,Kay Felder2017,69.0,,69.0,176.0,2.0,1995-03-29,,"$99,093,000",,,1,22.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,8ec91366-faea-4196-bbfd-b8fab7434795,Stephen Curry,Stephen,Curry,G,PG,sr:player:608110,51,51,32.0,8.39,16.94,0.495,4.24,7.12,0.595,4.16,9.82,0.423,0.41,5.45,5.92,0.9209999999999999,36,225,5.12,6.1,3.0,2.03,1.57,0.16,2.24,2,26.4,0.0,1.0,1.0,19.55,0.675,27.29,4.31,5.41,2.71,4.57,0.5920000000000001,0.618,5,0,4.06,0.18,4.35,2.71,1.45,0.536,0.0,0.54,1.65,0.98,0.53,3827.0,4312.0,0.0,0.71,4.41,,Stephen Curry2017,95.0,37457154.0,75.0,185.0,9.0,1988-03-14,,"$99,093,000",True,3.0,0,29.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,77f1a040-ff8b-4e20-9db9-dfb6aa041585,Shaun Livingston,Shaun,Livingston,G,PG,sr:player:607644,71,7,15.9,2.42,4.83,0.501,2.42,4.76,0.509,0.0,0.07,0.0,0.21,0.7,0.86,0.82,32,99,1.85,2.0,0.82,2.41,0.49,0.3,1.65,1,5.5,0.01,1.0,0.0,5.21,0.5329999999999999,6.77,0.97,2.87,1.44,2.51,0.573,0.501,0,0,0.69,0.04,1.13,0.83,0.54,0.644,0.0,0.409,0.27,0.31,0.13,2424.0,2535.0,0.0,0.45,1.39,,Shaun Livingston2017,75.0,7692308.0,79.0,192.0,12.0,1985-09-11,,"$99,093,000",,,1,32.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,53f2fa48-e61b-49fb-843d-8a3e872257eb,Kevin Durant,Kevin,Durant,F,SF,sr:player:607556,68,68,34.2,9.26,17.97,0.516,6.72,11.9,0.565,2.54,6.07,0.419,0.56,5.28,5.94,0.889,31,433,6.82,5.4,3.04,1.77,0.74,1.75,1.96,14,26.4,0.0,5.0,0.0,20.58,0.64,28.63,3.76,7.76,3.88,6.13,0.633,0.586,15,2,4.79,0.25,4.29,2.88,1.51,0.526,0.0,0.56,1.91,1.24,0.69,5389.0,5736.0,0.0,0.46,6.37,,Kevin Durant2017,97.0,,82.0,240.0,9.0,1988-09-29,2007.0,"$99,093,000",True,1.0,1,29.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,d323405a-4655-4261-b0fa-9524523143a1,Nick Young,Nick,Young,G-F,SG,,80,8,17.4,2.51,6.1,0.41200000000000003,0.98,2.03,0.48100000000000004,1.54,4.08,0.377,0.11,0.7,0.81,0.862,20,105,1.56,0.5,0.49,0.92,0.48,0.09,1.25,4,7.3,0.0,0.0,0.0,6.46,0.562,5.65,0.95,1.05,0.53,0.9,0.583,0.5379999999999999,0,0,0.88,0.06,1.4,0.79,0.45,0.5710000000000001,0.0,0.381,0.55,0.53,0.2,3111.0,3155.0,0.0,0.25,1.31,,Nick Young2017,74.0,5192000.0,79.0,210.0,10.0,1985-06-01,,"$99,093,000",,,1,32.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,4e152a06-673e-4701-b115-aa7e2cd00d2d,Klay Thompson,Klay,Thompson,G,SG,sr:player:607470,73,73,34.3,7.88,16.12,0.489,4.74,9.0,0.527,3.14,7.12,0.44,0.4,1.12,1.34,0.8370000000000001,31,246,3.79,2.5,1.75,1.45,0.75,0.47,1.6,1,20.0,0.0,0.0,0.0,16.71,0.599,17.34,2.49,4.11,2.05,3.55,0.579,0.586,2,0,1.7,0.16,3.79,2.42,1.42,0.588,0.0,0.48200000000000004,1.32,1.14,0.55,5571.0,5968.0,0.0,0.42,3.37,,Klay Thompson2017,89.0,17826150.0,78.0,215.0,5.0,1990-02-08,,"$99,093,000",,,0,27.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,11bda3d9-55a2-4489-928a-1648e6231784,Jordan Bell,Jordan,Bell,F,PF,sr:player:1126939,57,13,14.2,2.04,3.25,0.627,2.04,3.18,0.6409999999999999,0.0,0.07,0.0,0.28,0.53,0.77,0.682,60,147,3.63,1.8,0.89,2.0,0.61,0.98,1.61,0,4.6,0.0,0.0,1.0,3.59,0.6409999999999999,9.26,0.86,3.72,1.86,2.81,0.6629999999999999,0.627,1,0,0.75,0.07,0.82,0.51,0.37,0.7240000000000001,0.0,0.605,0.84,0.67,0.4,1784.0,1944.0,0.0,1.05,2.58,,Jordan Bell2017,77.0,1378242.0,80.0,216.0,0.0,1995-01-07,,"$99,093,000",,,0,22.0
2017,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Detroit,Pistons,ab55b5eb-f998-4480-a69b-eacaa7325ff3,Willie Reed,Willie,Reed,C,C,,42,5,10.15,1.927142857142857,2.8835714285714285,0.6907857142857143,1.9085714285714284,2.8371428571428567,0.6926428571428571,0.027857142857142855,0.04642857142857143,0.4642857142857143,0.3342857142857143,0.7614285714285715,1.3092857142857142,0.5404285714285715,35,86,2.8835714285714285,0.2071428571428572,0.455,0.43642857142857133,0.21357142857142855,0.52,1.3342857142857143,0,4.6000000000000005,0.027857142857142855,0.0,1.0,3.4592857142857145,0.6926428571428571,6.548571428571429,0.7892857142857143,3.5671428571428576,1.7878571428571428,2.5957142857142856,0.7075,0.6944999999999999,1,0,1.1421428571428571,0.09285714285714286,0.195,0.07428571428571429,0.07428571428571429,0.9285714285714286,0.0,0.7028571428571428,1.0507142857142855,0.6178571428571429,0.4321428571428572,887.4285714285713,902.2857142857144,0.0,0.8357142857142857,2.047857142857143,,Willie Reed2017,,1471382.0,83.0,245.0,2.0,1990-05-16,,"$99,093,000",,,3,27.0
2017,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles,Lakers,4d3a5b96-f4e1-424f-b8e2-1995b0eaa5d7,Channing Frye,Channing,Frye,F-C,PF,sr:player:608274,53,1,13.130188679245286,1.9626415094339624,3.9996226415094336,0.4915660377358492,1.228301886792453,1.8339622641509437,0.6716037735849056,0.7343396226415094,2.1739622641509437,0.3375849056603773,0.07679245283018868,0.32169811320754715,0.3569811320754717,0.9019245283018869,12,123,2.547547169811321,0.6849056603773584,0.3984905660377359,1.7943396226415094,0.3424528301886792,0.2428301886792453,1.3047169811320756,0,4.969811320754717,0.018679245283018862,0.0,0.0,4.156415094339623,0.6000943396226415,6.356603773584906,0.6015094339622641,1.659622641509434,0.8339622641509434,1.1162264150943395,0.7492830188679245,0.5832830188679246,0,0,0.7177358490566038,0.05811320754716981,0.09754716981132076,0.13075471698113209,0.035283018867924516,0.2640943396226415,0.0,0.5371320754716982,0.5064150943396226,0.3237735849056604,0.2075471698113208,1044.245283018868,1118.4150943396226,0.0,0.2283018867924529,2.3192452830188683,,Channing Frye2017,74.0,7420912.0,84.00000000000001,255.0,11.000000000000002,1983-05-17,,"$99,093,000",,,3,34.0
2017,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Golden State,Warriors,da0de6b8-d6a9-4cd0-8cdd-3e6b5c35282c,Omri Casspi,Omri,Casspi,F,SF,sr:player:607976,53,7,14.0,2.26,3.91,0.58,2.08,3.49,0.595,0.19,0.42,0.455,0.25,0.94,1.3,0.725,30,170,3.77,1.0,0.7,1.38,0.34,0.36,1.34,1,5.7,0.0,0.0,0.0,4.48,0.632,8.4,1.32,3.85,1.92,3.23,0.596,0.604,3,0,1.11,0.09,1.04,0.62,0.42,0.667,0.0,0.5710000000000001,0.83,0.53,0.3,1629.0,1682.0,0.0,0.57,3.21,,Omri Casspi2017,75.0,1471382.0,81.0,225.0,9.0,1988-06-22,,"$99,093,000",,,3,29.0
2017,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Detroit,Pistons,82f09975-6a8d-42e4-b42c-a52b9349ed50,Tobias Harris,Tobias,Harris,F,PF,sr:player:608250,80,80,33.36,7.026,15.262,0.4598,4.738,9.7,0.4872,2.286,5.5619999999999985,0.41100000000000003,0.8380000000000001,2.24,2.698,0.8276,58,379,5.460000000000001,2.4400000000000004,1.3119999999999998,1.8280000000000003,0.8899999999999999,0.43799999999999994,2.052,3,18.58,0.0,0.0,1.0,16.452,0.5644,17.747999999999994,2.8760000000000003,7.199999999999998,3.5980000000000003,6.952000000000001,0.5167999999999999,0.535,3,0,1.9480000000000002,0.19,1.824,1.224,0.7659999999999999,0.6226,0.0,0.4394,1.43,1.2480000000000002,0.5640000000000001,3100.600000000001,3046.4,0.0,0.726,4.734,,Tobias Harris2017,82.0,16000000.0,80.0,226.0,6.0,1992-07-15,,"$99,093,000",,,1,25.0
2017,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,Houston,Rockets,f8d6c74c-e0bd-41ed-a814-f0b25259fe0a,Eric Gordon,Eric,Gordon,G,SG,sr:player:607548,69,30,31.2,6.01,14.06,0.428,2.86,5.25,0.544,3.16,8.81,0.359,0.74,2.83,3.49,0.809,25,145,2.46,2.2,1.88,1.18,0.64,0.39,1.68,1,18.0,0.0,0.0,0.0,15.59,0.578,13.14,2.19,5.36,2.68,4.71,0.569,0.54,0,0,2.72,0.13,1.94,1.35,0.7,0.516,0.0,0.359,1.57,1.33,0.48,4634.0,5226.0,0.0,0.36,2.1,,Eric Gordon2017,81.0,12943020.0,75.0,215.0,10.0,1988-12-25,,"$99,093,000",,,1,28.0
2017,583ec928-fb46-11e1-82cb-f4ce4684ea4c,Detroit,Pistons,24c17409-ac10-4859-be6c-59d6cc6b5810,Boban Marjanovic,Boban,Marjanovic,C,C,sr:player:860122,39,1,8.692307692307693,2.0266666666666664,3.795897435897436,0.5354102564102564,2.0266666666666664,3.795897435897436,0.5354102564102564,0.0,0.0,0.0,0.3597435897435897,1.9720512820512817,2.4879487179487176,0.7938461538461538,48,96,3.692307692307692,0.5461538461538461,0.9241025641025642,0.6041025641025641,0.2561538461538461,0.2841025641025641,1.3058974358974358,1,6.046153846153847,0.0,0.0,0.0,4.887179487179488,0.6175128205128204,7.614358974358972,0.5379487179487179,3.89974358974359,1.9474358974358967,3.5130769230769237,0.5558461538461539,0.5354102564102564,1,0,2.0,0.2571794871794872,0.2074358974358974,0.10256410256410256,0.07692307692307691,0.3846153846153846,0.0,0.6736666666666666,1.8738461538461535,0.9479487179487178,0.6405128205128204,370.5897435897435,398.79487179487177,0.0,1.2310256410256408,2.4612820512820512,,Boban Marjanovic2017,75.0,7000000.0,88.0,290.0,2.0,1988-08-15,,"$99,093,000",,,1,29.0
2017,583ed102-fb46-11e1-82cb-f4ce4684ea4c,Denver,Nuggets,6b5d0264-fa2d-4956-919b-61abfc6bb8d7,Gary Harris,Gary,Harris,G,SG,sr:player:607332,67,65,34.4,6.57,13.55,0.485,4.24,7.67,0.5529999999999999,2.33,5.88,0.396,0.61,2.0,2.42,0.8270000000000001,37,139,2.63,2.9,1.78,1.63,1.82,0.22,1.78,2,17.5,0.0,0.0,0.0,14.62,0.597,15.85,3.34,6.72,3.36,5.46,0.615,0.57,0,0,2.16,0.19,3.03,1.93,1.21,0.628,0.0,0.557,1.78,1.18,0.66,5108.0,5282.0,0.0,0.55,2.07,,Gary Harris2017,83.0,2550055.0,76.0,210.0,3.0,1994-09-14,2014.0,"$99,093,000",,,0,23.0
2017,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,Chicago,Bulls,ca6e9e9a-3d47-422d-bc1e-2dcf6deba5ca,Nikola Mirotic,Nikola,Mirotic,F,PF,sr:player:607724,55,14,27.19090909090909,5.5618181818181816,12.434545454545455,0.4483636363636364,3.1072727272727274,5.929090909090909,0.5244545454545455,2.454545454545454,6.510909090909092,0.3777272727272727,0.41818181818181815,2.038181818181818,2.4890909090909092,0.8159090909090909,59,346,7.363636363636362,1.4909090909090907,1.1254545454545457,1.2927272727272727,0.8018181818181818,0.7109090909090908,1.963636363636364,2,15.6,0.0,0.0,0.0,13.53,0.5776363636363636,17.489090909090905,1.8727272727272728,4.545454545454545,2.2727272727272725,3.6709090909090913,0.6195454545454545,0.5470909090909091,12,0,2.4563636363636356,0.09090909090909093,2.2745454545454544,1.509090909090909,0.8545454545454545,0.5768181818181818,0.0,0.4722727272727273,1.929090909090909,1.62,0.7654545454545454,1712.909090909091,1787.090909090909,0.0,1.0745454545454547,6.289090909090909,,Nikola Mirotic2017,79.0,12500000.0,82.0,250.0,3.0,1991-02-11,,"$99,093,000",,,0,26.0
